page_title,users_reverted_past_1_week
2022 Delhi Municipal Corporation election,6
14th Gujarat Legislative Assembly,6
Muhammad Ali Jinnah,4
Koenraad Elst,4
Bhupendrabhai Patel,3
All India Anna Dravida Munnetra Kazhagam,3
Pratibha Singh,3
Indian National Congress,2
2022 Gujarat Legislative Assembly election,2
H. D. Deve Gowda,2
