page_title,change_from_last_week
Ghilli,15
Gukesh D,15
2022 monkeypox outbreak,9
Hanuman Jayanti,9
Aavesham (2024 film),7
Lokesh Kanagaraj,7
Pakki encounter,7
Simandhara,7
Maratha Empire,6
Guntur Kaaram,6
