page_title,change_from_last_week
2024 Indian general election,15
Babu Singh Kushwaha,9
Jadavpur Lok Sabha constituency,6
Kolkata Dakshin Lok Sabha constituency,5
Diamond Harbour Lok Sabha constituency,4
Bardhaman–Durgapur Lok Sabha constituency,4
Balurghat (Lok Sabha constituency),4
2024 Odisha Legislative Assembly election,4
Narendra Modi,3
Serampore Lok Sabha constituency,3
