page_title,users_reverted_past_1_week
Himachal Pradesh Legislative Assembly,15
Rajya Sabha,8
2024 Andhra Pradesh Legislative Assembly election,6
Next Kerala Legislative Assembly election,6
Next Indian general election in Kerala,6
North East Delhi (Lok Sabha constituency),5
Thrissur (Lok Sabha constituency),5
Bangaon Lok Sabha constituency,5
Kannur Lok Sabha constituency,5
Jalpaiguri Lok Sabha constituency,5
