page_title,users_reverted_past_1_week
2024 Haryana Legislative Assembly election,25
Sitaram Yechury,18
Dravida Munnetra Kazhagam,6
2024 Maharashtra Legislative Assembly election,6
Next Jammu and Kashmir Legislative Assembly election,6
Naam Tamilar Katchi,5
Communist Party of India (Marxist),5
Jitin Prasada,5
Pilibhit Lok Sabha constituency,5
Sanjukta Morcha,4
