page_title,users_reverted_past_1_week
Saripodhaa Sanivaaram,22
The Greatest of All Time,19
Port Blair,17
Sky Force (film),11
Jailer (film),11
Thunivu,9
"Nav Prerna School, Sikar",8
Family of Kamala Harris,8
Suriya 44,8
Adah Sharma,7
