page_title,users_reverted_past_1_week
Hardik Pandya,11
Premalu,10
Sheena Bora murder case,9
Vande Bharat Express,7
Andhra Pradesh,6
Mamitha Baiju,6
Indus Valley Civilisation,6
Indrani Mukerjea,6
Maratha Empire,6
Eagle (2024 film),5
