page_title,users_reverted_past_1_week
Next Indian general election in Kerala,8
2024 Indian general election,8
Rashtriya Swayamsevak Sangh,8
Uttar Pradesh Legislative Assembly,8
2024 Indian general election in Uttar Pradesh,6
2024 Andhra Pradesh Legislative Assembly election,5
Next Tamil Nadu Legislative Assembly election,5
2004 Indian general election,5
A. Raja,5
2014 Indian general election,5
