page_title,change_from_last_week
2024 Maharashtra Legislative Assembly election,11
2024 Jharkhand Legislative Assembly election,7
Dhanwar Assembly constituency,4
Arti Singh Rao,4
Left Front (West Bengal),3
K. Surendran (politician),3
Hari Singh,3
Bandi Sanjay Kumar,3
Rajmahal Assembly constituency,3
2019 Andhra Pradesh Legislative Assembly election,3
