page_title,change_from_last_week
Lawrence Bishnoi,13
BRICS,9
Jean-Baptiste Tavernier,9
OG (2025 film),6
The Raja Saab,6
Andaman and Nicobar Islands,6
The Jungle Book (1967 film),5
Kebab,5
Bala (actor),5
Canada–India relations,5
