page_title,change_from_last_week
Gurjara-Pratihara dynasty,6
Next Indian general election,4
Muhammad Iqbal,3
Indian National Developmental Inclusive Alliance,2
Partition of India,2
Dharmendra,2
Amitabh Bachchan,2
Vijaya Lakshmi Pandit,2
Communist Party of India (Marxist),2
Oommen Chandy,2
