page_title,users_reverted_past_1_week
Turbo (2024 film),13
Aditi Rao Hydari,12
Ambati Rayudu,11
Videocon Group,11
Kanguva,9
Bade Miyan Chote Miyan (2024 film),9
Panchala,9
Agent (film),8
Āryāvarta,8
Toofan (2010 film),8
