page_title,users_reverted_past_1_week
Andhra Pradesh Legislative Assembly,11
Pithapuram Assembly constituency,11
Manohar Lal Khattar,8
"Citizenship (Amendment) Act, 2019",7
2024 Andhra Pradesh Legislative Assembly election,6
Telangana Legislative Assembly,6
2024 Indian general election in West Bengal,6
Delhi Legislative Assembly,6
Bhagwant Mann,6
2014 Indian general election,5
