page_title,users_reverted_past_1_week
Vande Bharat Express,16
Premalu,14
Women's Premier League (cricket),12
Ahmednagar,10
Bramayugam,9
Zee Cine Awards,9
Jorhat,8
Dimasa Kingdom,8
Elvish Yadav,7
Delhi Capitals,7
