page_title,change_from_last_week
Lingayatism,9
"Abhishek Sharma (cricketer, born 2000)",9
Rishabhanatha,7
"Anwar Ali (footballer, born 2000)",7
Sengar,7
Zamindars of Bihar,6
T. S. Kalyanaraman,6
Mamitha Baiju,5
Sitaare Zameen Par (film),5
Tara Sutaria,5
