page_title,users_reverted_past_1_week
Jai Shri Ram,7
2023 Karnataka Legislative Assembly election,6
Communist Party of India (Marxist),3
Chiranjeevi,3
M. G. Ramachandran,3
All India Majlis-e-Ittehadul Muslimeen,3
Joginder Singh Ugrahan,3
Deep Sidhu,3
Pradhan Mantri Awas Yojana,3
Mahatma Gandhi,2
