page_title,users_reverted_past_1_week
Sidhu Moose Wala,11
Maharashtra Legislative Assembly,5
Rajasthan Legislative Assembly,4
2008 Mumbai attacks,4
2022 Indian presidential election,4
M. Muhammad Ismail,4
Pranab Mukherjee,3
Vijay Mallya,3
Proposed states and union territories of India,3
Reservation in India,3
