page_title,change_from_last_week
Agnipath Scheme,24
All India Anna Dravida Munnetra Kazhagam,9
Uddhav Thackeray,8
Eknath Shinde,8
Draupadi Murmu,7
Maha Vikas Aghadi,7
Maharashtra Legislative Assembly,6
Akhil Bharatiya Vidyarthi Parishad,6
2022 Indian vice presidential election,5
Eknath Khadse,5
