page_title,users_reverted_past_1_week
Agnipath Scheme,24
Maharashtra Legislative Assembly,12
All India Anna Dravida Munnetra Kazhagam,9
Rajya Sabha,8
Draupadi Murmu,8
Uddhav Thackeray,8
Eknath Shinde,8
2022 Indian vice presidential election,7
Maha Vikas Aghadi,7
Gurjara-Pratihara dynasty,6
