page_title,change_from_last_week
Nilambur Assembly constituency,6
Operation Blue Star,3
Pattali Makkal Katchi,3
"Ramgarh, Bihar Assembly constituency",3
Chiranjeevi,2
H. D. Deve Gowda,2
Syama Prasad Mukherjee,2
The Emergency (India),2
Gujarat Legislative Assembly,2
"Ward No. 72, Kolkata Municipal Corporation",2
