page_title,users_reverted_past_1_week
Nilambur Assembly constituency,6
Operation Blue Star,5
Pattali Makkal Katchi,4
Next West Bengal Legislative Assembly election,3
Chiranjeevi,3
"Ramgarh, Bihar Assembly constituency",3
2025 Bihar Legislative Assembly election,2
Arif Mohammad Khan,2
2022 Muhammad remarks controversy,2
H. D. Deve Gowda,2
