page_title,change_from_last_week
Pongal (festival),22
Bigg Boss (Tamil season 6),20
Shubman Gill,14
Lokesh Kanagaraj,11
2023 Men's FIH Hockey World Cup,10
Tu Jhoothi Main Makkaar,9
Chhatriwali (film),9
Valimai,7
Mindy Kaling,7
Shehzada (2022 film),6
