page_title,users_reverted_past_1_week
Proposed states and union territories of India,17
Leader of the Opposition in Lok Sabha,14
Janata Dal (United),10
Ashok Gehlot,8
N. Chandrababu Naidu,6
Biju Janata Dal,6
Telangana Legislative Assembly,6
Utraula Assembly constituency,6
Chirag Paswan,5
Tamilaga Vettri Kazhagam,5
