page_title,users_reverted_past_1_week
Turbo (2024 film),27
Kalki 2898 AD,16
Bade Miyan Chote Miyan (2024 film),12
Dimasa Kingdom,9
The Greatest of All Time,8
Zaheer Iqbal,8
India at the 2024 Summer Olympics,7
India national cricket team,7
Maidaan,7
Nalanda,7
