page_title,users_reverted_past_1_week
Bihar Legislative Assembly,3
Next Andhra Pradesh Legislative Assembly election,3
2008 Mumbai attacks,3
Jyotiraditya Scindia,3
Nellie massacre,3
Khushbu,3
V. Senthil Balaji,3
Vice President of India,2
Partition of India,2
Reservation in India,2
