page_title,users_reverted_past_1_week
Darshan Raval,13
Bade Miyan Chote Miyan (upcoming film),11
Delhi University Students Union,9
Swatantrya Veer Savarkar (film),9
Aranmanai 4,8
Monkey Man (film),8
Hardik Pandya,7
Star India,7
Sanadhya Brahmin,7
2024 Indian general election in Bihar,6
