page_title,users_reverted_past_1_week
Coimbatore Lok Sabha constituency,19
Pulivendla (Assembly constituency),7
Sidhu Moose Wala,5
Arvind Kejriwal,5
Next Indian general election in Kerala,4
Pithapuram Assembly constituency,4
2024 Indian general election in Uttar Pradesh,4
Narendra Modi,4
"Aurangabad, Maharashtra Lok Sabha constituency",4
2024 Indian general election,4
