page_title,change_from_last_week
Coimbatore Lok Sabha constituency,13
Pulivendla (Assembly constituency),7
Arvind Kejriwal,5
2024 Indian general election,4
Venkaiah Naidu,4
Sidhu Moose Wala,3
Narendra Modi,3
"Aurangabad, Maharashtra Lok Sabha constituency",3
Cabinet Secretary (India),3
2024 elections in India,3
