page_title,change_from_last_week
Thunivu,27
Sheezan Mohammed Khan,9
Beast (2022 Indian film),8
Basharat Peer,8
Pathaan (film),7
Dean Mahomed,7
Fardeen Khan,7
Egg bhurji,7
Kovai Sarala,6
Wazwan,5
