page_title,users_reverted_past_1_week
2024 Indian general election in West Bengal,10
2024 Indian general election,9
2024 Andhra Pradesh Legislative Assembly election,8
Sidhu Moose Wala,7
Naveen Patnaik,6
List of governors of Telangana,6
Asansol Lok Sabha constituency,6
Kolkata Dakshin Lok Sabha constituency,5
Rajampet Lok Sabha constituency,5
2024 Indian general election in Andhra Pradesh,5
