page_title,change_from_last_week
Bigg Boss OTT (Hindi Digital series) season 3,19
Manu Bhaker,17
2024 Wayanad landslides,14
Indian 2,9
Swapnil Kusale,9
India at the 2024 Summer Olympics,8
The Raja Saab,8
Lakshya Sen,7
Sodhi,7
Paramara dynasty,6
