page_title,users_reverted_past_1_week
Salaar,25
Bandra (film),13
2023 Cricket World Cup,12
Leo (2023 Indian film),11
Tiger 3,11
Garudan (film),11
Subrata Roy,9
2.0 (film),8
Abhishek Malhan,7
YRF Spy Universe,7
