page_title,change_from_last_week
Indian National Developmental Inclusive Alliance,9
Next Indian general election,6
Rahul Gandhi,5
Arun Gawli,4
Narendra Modi,3
2020 Delhi riots,3
Andhra Pradesh Legislative Assembly,3
Maharashtra Legislative Assembly,2
Veerappan,2
Arvind Kejriwal,2
