page_title,users_reverted_past_1_week
Nitish Kumar Reddy,30
Bigg Boss (Hindi TV series) season 18,24
Kanguva,19
Jasprit Bumrah,15
Salaar,13
CID (Indian TV series),10
Khadaan,10
Barroz: Guardian of D'Gama's Treasure,10
Vaishno Devi,8
Indian Americans,7
