page_title,users_reverted_past_1_week
2024 Maharashtra Legislative Assembly election,8
Nayab Singh Saini,6
Narnaund (Vidhan Sabha constituency),6
Bangla Pokkho,4
2024 Haryana Legislative Assembly election,4
Jammu & Kashmir National Conference,4
Palakkad Assembly constituency,4
2024 Jammu and Kashmir Legislative Assembly election,3
Konda Surekha,3
Mithun Chakraborty,3
