page_title,users_reverted_past_1_week
2023 Manipur violence,5
New Indian parliament building,5
Insurgency in Punjab,3
Prateek Bhushan Singh,3
Brij Bhushan Sharan Singh,2
Next Indian general election,2
Alauddin Khalji,2
Dharmendra,2
National Socialist Council of Nagaland,2
Communist Party of India (Marxist),2
