page_title,change_from_last_week
Prateek Bhushan Singh,3
Insurgency in Punjab,2
Womesh Chunder Bonnerjee,2
O. Panneerselvam,2
Eknath Shinde,2
Satish Sharma,2
Atique Ahmed,2
Ashwani Tyagi,2
National Socialist Council of Nagaland,1
Communist Party of India (Marxist),1
