page_title,users_reverted_past_1_week
Bihar caste-based survey 2023,4
Lal Bahadur Shastri,4
Samajwadi Party,4
Next Telangana Legislative Assembly election,4
2023 Madhya Pradesh Legislative Assembly election,3
Muhammad Iqbal,3
Subhas Chandra Bose,3
Dravida Munnetra Kazhagam,3
Rashtriya Janata Dal,3
N. Chandrababu Naidu,2
