page_title,change_from_last_week
Next Telangana Legislative Assembly election,4
Samajwadi Party,3
Rashtriya Janata Dal,3
Lal Bahadur Shastri,2
Subhas Chandra Bose,2
Dravida Munnetra Kazhagam,2
All India Majlis-e-Ittehadul Muslimeen,2
Nitin Gadkari,2
Babbar Khalsa,2
Abhinav Bharat,2
