page_title,users_reverted_past_1_week
Lord Mountbatten,6
Subhas Chandra Bose,5
Atishi Marlena,3
Khizar Hayat Tiwana,3
J. Jayalalithaa,2
Dravida Munnetra Kazhagam,2
Jammu & Kashmir National Conference,2
Chandra Shekhar,2
Indira Gandhi,2
Rajiv Gandhi,2
