page_title,change_from_last_week
Subhas Chandra Bose,5
Lord Mountbatten,4
Khizar Hayat Tiwana,3
Indira Gandhi,2
Rajiv Gandhi,2
All-India Muslim League,2
Rajendra Prasad,2
Jai Shri Ram,2
P. V. Narasimha Rao,2
Vishwanath Pratap Singh,2
