page_title,users_reverted_past_1_week
T. Raja Singh,7
2022 Gujarat Legislative Assembly election,4
Atishi Marlena,4
Rashtriya Janata Dal,3
Tejashwi Yadav,3
1971 Indian general election,3
1984 Indian general election,3
United Progressive Alliance,2
Lok Sabha,2
Rajya Sabha,2
