page_title,change_from_last_week
T. Raja Singh,7
Atishi Marlena,4
2022 Gujarat Legislative Assembly election,3
1971 Indian general election,3
1984 Indian general election,3
Rashtriya Janata Dal,2
Tejashwi Yadav,2
A. K. Antony,2
B. P. Mandal,2
Kamala Nehru,2
