page_title,users_reverted_past_1_week
Salaar,32
Narendra Modi Stadium,13
2023 Cricket World Cup,7
Leo (2023 Indian film),7
Muslim conquests in the Indian subcontinent,7
Prabhakar Maharana,7
Kaathal: The Core,7
Tiger 3,6
KL Rahul,6
India national cricket team,6
