page_title,change_from_last_week
Dravida Munnetra Kazhagam,6
Samajwadi Party,5
Rajya Sabha,4
Delhi Legislative Assembly,4
Dewan,3
Purnia Lok Sabha constituency,3
Jharkhand Mukti Morcha,3
Biju Janata Dal,2
Sikkim (Lok Sabha constituency),2
Dharmendra Pradhan,2
