page_title,users_reverted_past_1_week
Bhool Bhulaiyaa 3,29
Bigg Boss (Hindi TV series) season 18,16
Pidakala War,16
Vicky Vidya Ka Woh Wala Video,15
Rajpurohit,13
Asian News International,9
Kanguva,9
L2: Empuraan,9
Do Patti,9
BRICS,8
