page_title,users_reverted_past_1_week
L2: Empuraan,14
MTV Roadies,13
Tariffs in the second Trump administration,11
Prithviraj Sukumaran,10
Jana Nayagan,9
Robinhood (2025 film),7
Mariam-uz-Zamani,7
Azamgarh,7
Apoorva Lakhia,6
Digambara,6
