page_title,users_reverted_past_1_week
The Kashmir Files,8
Rajya Sabha,8
Maqbool Bhat,7
Manipur Legislative Assembly,5
Exodus of Kashmiri Hindus,4
Bharatiya Janata Party,4
2022 Uttar Pradesh Legislative Assembly election,4
Partition of India,4
Subhas Chandra Bose,4
Vivek Agnihotri,3
